Country_Code,Year,Population,Gdp
ITA,1984,56576718.0,1601.001
JAM,1984,2306367.0,
JPN,1984,120083000.0,3081.735
JOR,1984,2784457.0,
KAZ,1984,15483411.0,
KEN,1984,19146403.0,56.1709
KIR,1984,62745.0,
KWT,1984,1652150.0,
KGZ,1984,3916400.0,
LAO,1984,3586315.0,
LVA,1984,2562047.0,
LBN,1984,2638056.0,
LSO,1984,1489685.0,
LBR,1984,2111667.0,8.59434
LBY,1984,3746712.0,
LTU,1984,3514205.0,
LUX,1984,365998.0,
MAC,1984,271914.0,
MDG,1984,9780869.0,
MWI,1984,6964613.0,
MYS,1984,15192300.0,135.4224
MDV,1984,182848.0,
MLI,1984,7694857.0,
MLT,1984,330593.0,
MTQ,1984,336166.0,
MRT,1984,1730737.0,6.65819
MUS,1984,1012221.0,5.33699
MEX,1984,74352631.0,1061.061
FSM,1984,83192.0,
MDA,1984,2840565.0,
MNG,1984,1871089.0,
MNE,1984,600884.0,
MSR,1984,,
MAR,1984,22002641.0,
MOZ,1984,12636120.0,4.54962
NAM,1984,1162282.0,
NRU,1984,8331.0,
NPL,1984,16477488.0,
NLD,1984,14424211.0,423.319
ANT,1984,150185.0,
NCL,1984,151650.0,
NZL,1984,3227100.0,76.55409
NIC,1984,3642978.0,
NER,1984,6719310.0,
NGA,1984,81448757.0,228.5838
NIU,1984,,
PRK,1984,18590142.0,
MKD,1984,1974413.0,
MNP,1984,25496.0,
NOR,1984,4140099.0,149.2065
OMN,1984,1431066.0,
PAK,1984,89213708.0,
PSE,1984,,
PAN,1984,2170330.0,
PNG,1984,3975950.0,
PRY,1984,3571275.0,
PER,1984,19319746.0,
PHL,1984,52827047.0,218.4792
POL,1984,36904134.0,
PRT,1984,9996232.0,177.6304
PRI,1984,3344190.0,
QAT,1984,341272.0,
REU,1984,548141.0,
ROU,1984,22640547.0,314.3004
RUS,1984,142745000.0,
RWA,1984,5902847.0,
KNA,1984,42198.0,
LCA,1984,124296.0,
SPM,1984,,
VCT,1984,103776.0,
WSM,1984,159243.0,0.439732
STP,1984,102826.0,
SAU,1984,12418836.0,
SEN,1984,6277420.0,
SRB,1984,7489000.0,
SYC,1984,64717.0,
SLE,1984,3707513.0,
SGP,1984,2732221.0,73.7501
SVK,1984,5127097.0,
SVN,1984,1932154.0,
SLB,1984,262691.0,
SOM,1984,6614713.0,
ZAF,1984,31841588.0,379.1226
KOR,1984,40405956.0,297.0501
SSD,1984,5096478.0,
ESP,1984,38330364.0,781.407
LKA,1984,15948501.0,
SDN,1984,16657956.0,
SUR,1984,364722.0,
SWE,1984,8336605.0,242.8482
CHE,1984,6441865.0,306.4688
SYR,1984,10293048.0,
TWN,1984,18964700.0,202.6464
TJK,1984,4397563.0,
TZA,1984,20981775.0,
THA,1984,51094870.0,228.3643
BHS,1984,229913.0,
TLS,1984,641845.0,
TGO,1984,3140840.0,
TON,1984,93793.0,
TTO,1984,1155083.0,
TUN,1984,7135265.0,
TUR,1984,48114158.0,506.1135
TKM,1984,3166215.0,
TCA,1984,9556.0,
TUV,1984,8110.0,
VIR,1984,100600.0,
UGA,1984,14082870.0,
UKR,1984,50754000.0,
ARE,1984,1293970.0,187.833
GBR,1984,56422072.0,1376.515
USA,1984,235825000.0,7995.96
URY,1984,2992250.0,
UZB,1984,17615037.0,
VUT,1984,127058.0,
VEN,1984,16876703.0,273.5561
VNM,1984,59512619.0,
ESH,1984,,
YEM,1984,9213078.0,
ZMB,1984,6701547.0,
ZWE,1984,8562259.0,
AFG,1985,11938204.0,
ALB,1985,2964762.0,
DZA,1985,22431507.0,
ASM,1985,39521.0,
AGO,1985,9961993.0,
ATA,1985,,
ATG,1985,61785.0,
ARG,1985,30216284.0,411.5603
ARM,1985,3335935.0,
ABW,1985,63024.0,
AUS,1985,15758000.0,433.966
AUT,1985,7564985.0,228.0472
AZE,1985,6666447.0,
BHR,1985,419428.0,
BGD,1985,90764180.0,
BRB,1985,256260.0,
BLR,1985,9975000.0,
BEL,1985,9858308.0,281.8279
BLZ,1985,164918.0,
BEN,1985,4278502.0,
BMU,1985,56898.0,
BTN,1985,464264.0,0.769123
BOL,1985,6179460.0,
BIH,1985,4392135.0,
BWA,1985,1069585.0,6.322431
BRA,1985,135274083.0,1378.897
VGB,1985,13951.0,
BRN,1985,224440.0,
BGR,1985,8960547.0,74.827
BFA,1985,7727908.0,
BDI,1985,4750832.0,
CPV,1985,311668.0,
KHM,1985,7714894.0,
CMR,1985,10070806.0,
CAN,1985,25842116.0,790.848
CYM,1985,19460.0,
CAF,1985,2542170.0,
TCD,1985,5095400.0,
CHL,1985,12257238.0,84.8467
CHN,1985,1051040000.0,1135.233
COL,1985,29951194.0,
COM,1985,355337.0,
COG,1985,2054308.0,
COD,1985,29881222.0,
COK,1985,,
CRI,1985,2736719.0,
HRV,1985,4701417.0,
CUB,1985,10097910.0,
CYP,1985,703694.0,
CZE,1985,10337118.0,
CIV,1985,9918204.0,
DNK,1985,5113691.0,172.4634
DJI,1985,425608.0,
DMA,1985,73207.0,
DOM,1985,6464229.0,
ECU,1985,9066100.0,
EGY,1985,49258726.0,
SLV,1985,4936803.0,
GNQ,1985,352116.0,
ERI,1985,2003942.0,
EST,1985,1528781.0,
SWZ,1985,699077.0,
ETH,1985,40652146.0,
FLK,1985,,
FRO,1985,45328.0,
FJI,1985,711770.0,
FIN,1985,4902206.0,133.1143
CSK,1985,,
SCG,1985,,
SUN,1985,,
YUG,1985,,
FRA,1985,56654703.0,1569.581
GUF,1985,,
PYF,1985,177024.0,
GAB,1985,827107.0,
GEO,1985,4662900.0,
DEU,1985,77684873.0,
GHA,1985,12783617.0,
GIB,1985,29151.0,
GRC,1985,9934300.0,220.708
GRL,1985,53200.0,2.45559
GRD,1985,99953.0,
GLP,1985,342737.0,
GUM,1985,116576.0,
GTM,1985,7884034.0,
GIN,1985,5470716.0,
GNB,1985,872163.0,1.57847
GUY,1985,770439.0,
HTI,1985,6337275.0,
HND,1985,4281167.0,
HKG,1985,5456200.0,111.5961
HUN,1985,10648713.0,
ISL,1985,241405.0,
IND,1985,784360012.0,1196.734
IDN,1985,164982452.0,544.261
IRN,1985,47347197.0,
IRQ,1985,15555807.0,
IRL,1985,3538082.0,71.6615
ISR,1985,4233000.0,
ITA,1985,56593071.0,1646.46
JAM,1985,2335510.0,
JPN,1985,120837000.0,3240.303
JOR,1985,2900055.0,
KAZ,1985,15665594.0,
KEN,1985,19877078.0,58.5866
KIR,1985,63989.0,
KWT,1985,1735278.0,
KGZ,1985,3990300.0,
LAO,1985,3687889.0,
LVA,1985,2578873.0,
LBN,1985,2651992.0,
LSO,1985,1526132.0,
LBR,1985,2145756.0,8.52188
LBY,1985,3873781.0,
LTU,1985,3544543.0,
LUX,1985,366706.0,
MAC,1985,283490.0,
MDG,1985,10063493.0,
MWI,1985,7268271.0,
MYS,1985,15598924.0,133.8997
MDV,1985,189540.0,
MLI,1985,7831888.0,
MLT,1985,336452.0,
MTQ,1985,339881.0,
MRT,1985,1780033.0,6.85759
MUS,1985,1020528.0,5.70816
MEX,1985,75983486.0,1084.118
FSM,1985,85641.0,
MDA,1985,2867878.0,
MNG,1985,1921889.0,
MNE,1985,605398.0,
MSR,1985,,
MAR,1985,22499111.0,
MOZ,1985,12764385.0,4.59512
NAM,1985,1198149.0,
NRU,1985,8501.0,
NPL,1985,16858315.0,
NLD,1985,14491632.0,434.564
ANT,1985,150375.0,
NCL,1985,154450.0,
NZL,1985,3247100.0,77.79
NIC,1985,3734343.0,
NER,1985,6915994.0,
NGA,1985,83562776.0,242.1
NIU,1985,,
PRK,1985,18877226.0,
MKD,1985,1981536.0,
MNP,1985,28719.0,
NOR,1985,4152516.0,157.9371
OMN,1985,1498413.0,
PAK,1985,92191505.0,
PSE,1985,,
PAN,1985,2219200.0,
PNG,1985,4081022.0,
PRY,1985,3676206.0,
PER,1985,19772871.0,
PHL,1985,54275836.0,203.495
POL,1985,37201885.0,
PRT,1985,10023613.0,177.6304
PRI,1985,3377000.0,
QAT,1985,370886.0,
REU,1985,558704.0,
ROU,1985,22732999.0,313.9925
RUS,1985,143858000.0,
RWA,1985,6146884.0,
KNA,1985,41874.0,
LCA,1985,126246.0,
SPM,1985,,
VCT,1985,104503.0,
WSM,1985,159995.0,0.465317
STP,1985,104926.0,
SAU,1985,13118998.0,
SEN,1985,6471329.0,
SRB,1985,7504000.0,
SYC,1985,65244.0,
SLE,1985,3805304.0,
SGP,1985,2735957.0,73.2906
SVK,1985,5161768.0,
SVN,1985,1941641.0,
SLB,1985,270787.0,
SOM,1985,6648628.0,
ZAF,1985,32678876.0,374.5295
KOR,1985,40805744.0,320.3354
SSD,1985,5220748.0,
ESP,1985,38469512.0,799.55
LKA,1985,16176282.0,
SDN,1985,17210182.0,
SUR,1985,368636.0,
SWE,1985,8350386.0,248.7237
CHE,1985,6470365.0,318.0084
SYR,1985,10648633.0,
TWN,1985,19222070.0,212.3882
TJK,1985,4537820.0,
TZA,1985,21633799.0,
THA,1985,52026901.0,238.9856
BHS,1985,234579.0,
TLS,1985,657061.0,
TGO,1985,3252997.0,
TON,1985,93896.0,
TTO,1985,1170296.0,
TUN,1985,7329590.0,
TUR,1985,49133928.0,527.58
TKM,1985,3244024.0,
TCA,1985,9974.0,
TUV,1985,8211.0,
VIR,1985,100760.0,
UGA,1985,14559357.0,
UKR,1985,50917000.0,
ARE,1985,1366165.0,183.2
GBR,1985,56550268.0,1433.298
USA,1985,237924000.0,8329.37
URY,1985,3011519.0,
UZB,1985,18061283.0,
VUT,1985,129989.0,
VEN,1985,17319513.0,274.0849
VNM,1985,60896732.0,
ESH,1985,,
YEM,1985,9572170.0,
ZMB,1985,6923148.0,
ZWE,1985,8877489.0,
AFG,1986,11736177.0,
ALB,1986,3022635.0,
DZA,1986,23102386.0,
ASM,1986,41114.0,
AGO,1986,10320116.0,
ATA,1986,,
ATG,1986,61754.0,
ARG,1986,30698964.0,440.9364
ARM,1986,3392264.0,
ABW,1986,62645.0,
AUS,1986,16018400.0,443.097
AUT,1986,7569794.0,233.4487
AZE,1986,6778631.0,
BHR,1986,433478.0,
BGD,1986,93187593.0,
BRB,1986,257117.0,
BLR,1986,10043000.0,
BEL,1986,9861823.0,287.0511
BLZ,1986,169569.0,
BEN,1986,4404504.0,
BMU,1986,57382.0,
BTN,1986,478683.0,0.856744
BOL,1986,6309129.0,
BIH,1986,4435925.0,
BWA,1986,1110948.0,6.83916
BRA,1986,138108915.0,1494.835
VGB,1986,14646.0,
BRN,1986,230917.0,
BGR,1986,8958171.0,77.9974
BFA,1986,7930689.0,
BDI,1986,4886745.0,
CPV,1986,316613.0,
KHM,1986,7960952.0,
CMR,1986,10395481.0,
CAN,1986,26100278.0,807.811
CYM,1986,20426.0,
CAF,1986,2597765.0,
TCD,1986,5247281.0,
CHL,1986,12445833.0,89.5933
CHN,1986,1066790000.0,1236.269
COL,1986,30572479.0,
COM,1986,365765.0,
COG,1986,2112359.0,
COD,1986,30683877.0,
COK,1986,,
CRI,1986,2810245.0,
HRV,1986,4721446.0,
CUB,1986,10183894.0,
CYP,1986,712335.0,
CZE,1986,10342227.0,
CIV,1986,10307268.0,
DNK,1986,5120534.0,178.7568
DJI,1986,454359.0,
DMA,1986,72531.0,
DOM,1986,6596967.0,
ECU,1986,9292481.0,
EGY,1986,50602360.0,
SLV,1986,5002339.0,
GNQ,1986,369024.0,
ERI,1986,2064803.0,
EST,1986,1540190.0,
SWZ,1986,723599.0,
ETH,1986,41965696.0,
FLK,1986,,
FRO,1986,45812.0,
FJI,1986,718642.0,
FIN,1986,4918154.0,136.7783
CSK,1986,,
SCG,1986,,
SUN,1986,,
YUG,1986,,
FRA,1986,56976126.0,1604.9
GUF,1986,,
PYF,1986,181807.0,
GAB,1986,850052.0,
GEO,1986,4704500.0,
DEU,1986,77720436.0,
GHA,1986,13164839.0,
GIB,1986,29096.0,
GRC,1986,9967213.0,221.844
GRL,1986,53500.0,2.62987
GRD,1986,100183.0,
GLP,1986,350061.0,
GUM,1986,119228.0,
GTM,1986,8104921.0,
GIN,1986,5629420.0,
GNB,1986,892530.0,1.56594
GUY,1986,764447.0,
HTI,1986,6478537.0,
HND,1986,4410270.0,
HKG,1986,5524600.0,123.9876
HUN,1986,10630564.0,
ISL,1986,243180.0,
IND,1986,801975250.0,1255.149
IDN,1986,168374287.0,583.385
IRN,1986,49260263.0,
IRQ,1986,15909764.0,
IRL,1986,3539690.0,71.9078
ISR,1986,4299000.0,
ITA,1986,56596155.0,1695.373
JAM,1986,2358165.0,
JPN,1986,121482000.0,3348.992
JOR,1986,3015294.0,
KAZ,1986,15852524.0,
KEN,1986,20622560.0,62.7916
KIR,1986,65504.0,
KWT,1986,1832302.0,
KGZ,1986,4066500.0,
LAO,1986,3794204.0,
LVA,1986,2599892.0,
LBN,1986,2660873.0,
LSO,1986,1561687.0,
LBR,1986,2158434.0,8.37884
LBY,1986,3994601.0,
LTU,1986,3578914.0,
LUX,1986,368355.0,
MAC,1986,295597.0,
MDG,1986,10352117.0,
MWI,1986,7666390.0,
MYS,1986,16043736.0,135.4431
MDV,1986,196262.0,
MLI,1986,7952863.0,
MLT,1986,342121.0,
MTQ,1986,343744.0,
MRT,1986,1829678.0,7.2494
MUS,1986,1028360.0,6.26425
MEX,1986,77599105.0,1050.373
FSM,1986,87904.0,
MDA,1986,2893584.0,
MNG,1986,1976313.0,
MNE,1986,607711.0,
MSR,1986,,
MAR,1986,22980334.0,
MOZ,1986,12808566.0,4.48944
NAM,1986,1239923.0,
NRU,1986,8679.0,
NPL,1986,17239677.0,
NLD,1986,14572278.0,448.147
ANT,1986,150065.0,
NCL,1986,157350.0,
NZL,1986,3246300.0,79.8952
NIC,1986,3823133.0,
NER,1986,7118885.0,
NGA,1986,85766396.0,242.2477
NIU,1986,,
PRK,1986,19156791.0,
MKD,1986,1987538.0,
MNP,1986,32377.0,
NOR,1986,4167354.0,164.4852
OMN,1986,1561180.0,
PAK,1986,95215375.0,
PSE,1986,,
PAN,1986,2268500.0,
PNG,1986,4186499.0,
PRY,1986,3783074.0,
PER,1986,20230385.0,
PHL,1986,55755346.0,210.639
POL,1986,37456119.0,
PRT,1986,10032734.0,181.7737
PRI,1986,3409554.0,
QAT,1986,397739.0,
REU,1986,568913.0,
ROU,1986,22836841.0,321.5297
RUS,1986,144894000.0,
RWA,1986,6443748.0,
KNA,1986,41479.0,
LCA,1986,128448.0,
SPM,1986,,
VCT,1986,105217.0,
WSM,1986,160552.0,0.48717
STP,1986,107429.0,
SAU,1986,13794167.0,
SEN,1986,6670665.0,
SRB,1986,7536000.0,
SYC,1986,65652.0,
SLE,1986,3916685.0,
SGP,1986,2733373.0,74.27491
SVK,1986,5193838.0,
SVN,1986,1965964.0,
SLB,1986,278834.0,
SOM,1986,6736751.0,
ZAF,1986,33495956.0,374.5963
KOR,1986,41213674.0,356.6206
SSD,1986,5328167.0,
ESP,1986,38584624.0,825.562
LKA,1986,16408861.0,
SDN,1986,17757494.0,
SUR,1986,374133.0,
SWE,1986,8369829.0,256.329
CHE,1986,6504124.0,323.7132
SYR,1986,11004273.0,
TWN,1986,19435850.0,236.8384
TJK,1986,4687328.0,
TZA,1986,22296282.0,
THA,1986,52980105.0,252.2363
BHS,1986,239020.0,
TLS,1986,671747.0,
TGO,1986,3363040.0,
TON,1986,94081.0,
TTO,1986,1183382.0,
TUN,1986,7517854.0,
TUR,1986,50128548.0,564.592
TKM,1986,3324462.0,
TCA,1986,10365.0,
TUV,1986,8341.0,
VIR,1986,100842.0,
UGA,1986,15070319.0,
UKR,1986,51097000.0,
ARE,1986,1446386.0,144.35
GBR,1986,56681396.0,1478.513
USA,1986,240133000.0,8617.77
URY,1986,3030651.0,
UZB,1986,18515579.0,
VUT,1986,132988.0,
VEN,1986,17772000.0,291.9289
VNM,1986,62293859.0,
ESH,1986,,
YEM,1986,9941102.0,
ZMB,1986,7146965.0,
ZWE,1986,9200150.0,
AFG,1987,11604538.0,
ALB,1987,3083605.0,
DZA,1987,23774287.0,
ASM,1987,42741.0,
AGO,1987,10689247.0,
ATA,1987,,
ATG,1987,61713.0,
ARG,1987,31184411.0,452.362
ARM,1987,3451947.0,
ABW,1987,61838.0,
AUS,1987,16263900.0,465.203
AUT,1987,7574586.0,237.2687
AZE,1987,6893486.0,
BHR,1987,448981.0,
BGD,1987,95671159.0,
BRB,1987,258012.0,
BLR,1987,10111000.0,
BEL,1987,9870234.0,293.8637
BLZ,1987,174333.0,
BEN,1987,4535262.0,
BMU,1987,57849.0,
BTN,1987,494313.0,1.10566
BOL,1987,6442824.0,
BIH,1987,4479516.0,
BWA,1987,1154904.0,7.65179
BRA,1987,140891606.0,1544.599
VGB,1987,15390.0,
BRN,1987,237565.0,
BGR,1987,8971359.0,82.7697
BFA,1987,8140080.0,
BDI,1987,5027143.0,
CPV,1987,321137.0,
KHM,1987,8198082.0,
CMR,1987,10731058.0,
CAN,1987,26446601.0,840.712
CYM,1987,21539.0,
CAF,1987,2646836.0,
TCD,1987,5412844.0,
CHL,1987,12642917.0,95.3867
CHN,1987,1084035000.0,1380.912
COL,1987,31195417.0,
COM,1987,376647.0,
COG,1987,2171319.0,
COD,1987,31528702.0,
COK,1987,,
CRI,1987,2884856.0,
HRV,1987,4739745.0,
CUB,1987,10286645.0,
CYP,1987,723384.0,
CZE,1987,10347318.0,
CIV,1987,10698188.0,
DNK,1987,5127024.0,179.274
DJI,1987,490337.0,
DMA,1987,71842.0,
DOM,1987,6729930.0,
ECU,1987,9522362.0,
EGY,1987,51991696.0,
SLV,1987,5067531.0,
GNQ,1987,382977.0,
ERI,1987,2127421.0,
EST,1987,1552221.0,
SWZ,1987,748634.0,
ETH,1987,43329238.0,
FLK,1987,,
FRO,1987,46340.0,
FJI,1987,721776.0,
FIN,1987,4932123.0,141.7303
CSK,1987,,
SCG,1987,,
SUN,1987,,
YUG,1987,,
FRA,1987,57302642.0,1647.069
GUF,1987,,
PYF,1987,186588.0,
GAB,1987,873871.0,
GEO,1987,4743500.0,
DEU,1987,77839920.0,
GHA,1987,13552021.0,
GIB,1987,29114.0,
GRC,1987,10000595.0,216.8374
GRL,1987,54100.0,2.77493
GRD,1987,99425.0,
GLP,1987,359911.0,
GUM,1987,121923.0,
GTM,1987,8332446.0,
GIN,1987,5801323.0,
GNB,1987,912755.0,1.61135
GUY,1987,757451.0,
HTI,1987,6618742.0,
HND,1987,4542218.0,
HKG,1987,5580500.0,140.5962
HUN,1987,10612741.0,
ISL,1987,245859.0,
IND,1987,819682095.0,1308.184
IDN,1987,171702756.0,621.726
IRN,1987,51193782.0,
IRQ,1987,16257072.0,
IRL,1987,3540057.0,75.0923
ISR,1987,4369000.0,
ITA,1987,56601931.0,1745.515
JAM,1987,2375400.0,
JPN,1987,122069000.0,3505.442
JOR,1987,3131800.0,
KAZ,1987,16039253.0,
KEN,1987,21382111.0,66.5196
KIR,1987,67244.0,
KWT,1987,1938916.0,
KGZ,1987,4144600.0,
LAO,1987,3905530.0,
LVA,1987,2626583.0,
LBN,1987,2667957.0,
LSO,1987,1596395.0,
LBR,1987,2153312.0,8.2949
LBY,1987,4109717.0,
LTU,1987,3616367.0,
LUX,1987,370750.0,
MAC,1987,308181.0,
MDG,1987,10647753.0,
MWI,1987,8141140.0,
MYS,1987,16522004.0,142.7431
MDV,1987,203024.0,
MLI,1987,8062216.0,
MLT,1987,344485.0,
MTQ,1987,347754.0,
MRT,1987,1879756.0,7.38717
MUS,1987,1036082.0,6.82121
MEX,1987,79200081.0,1068.613
FSM,1987,89985.0,
MDA,1987,2918487.0,
MNG,1987,2033351.0,
MNE,1987,608144.0,
MSR,1987,,
MAR,1987,23447256.0,
MOZ,1987,12786353.0,5.14939
NAM,1987,1286796.0,
NRU,1987,8868.0,
NPL,1987,17623697.0,
NLD,1987,14665037.0,456.438
ANT,1987,149328.0,
NCL,1987,160500.0,
NZL,1987,3274400.0,80.8061
NIC,1987,3909672.0,
NER,1987,7328934.0,
NGA,1987,88048029.0,249.9997
NIU,1987,,
PRK,1987,19431992.0,
MKD,1987,1992278.0,
MNP,1987,36371.0,
NOR,1987,4186905.0,167.2946
OMN,1987,1619871.0,
PAK,1987,98285762.0,
PSE,1987,,
PAN,1987,2318259.0,
PNG,1987,4292575.0,
PRY,1987,3891725.0,
PER,1987,20691285.0,
PHL,1987,57263835.0,219.8266
POL,1987,37668045.0,
PRT,1987,10030031.0,191.9121
PRI,1987,3441850.0,
QAT,1987,422154.0,
REU,1987,578938.0,
ROU,1987,22949430.0,324.1152
RUS,1987,145908000.0,
RWA,1987,6779981.0,
KNA,1987,41041.0,
LCA,1987,130868.0,
SPM,1987,,
VCT,1987,105905.0,
WSM,1987,160962.0,0.489835
STP,1987,110259.0,
SAU,1987,14445663.0,
SEN,1987,6875746.0,
SRB,1987,7558000.0,
SYC,1987,68499.0,
SLE,1987,4038154.0,
SGP,1987,2774789.0,82.2948
SVK,1987,5222840.0,
SVN,1987,1989776.0,
SLB,1987,286871.0,
SOM,1987,6862267.0,
ZAF,1987,34297727.0,382.4656
KOR,1987,41621690.0,401.9959
SSD,1987,5419808.0,
ESP,1987,38684815.0,871.369
LKA,1987,16643956.0,
SDN,1987,18303430.0,
SUR,1987,381033.0,
SWE,1987,8397804.0,264.6495
CHE,1987,6545106.0,328.7473
SYR,1987,11360848.0,
TWN,1987,19644050.0,267.0372
TJK,1987,4843997.0,
TZA,1987,22971208.0,
THA,1987,53945872.0,276.265
BHS,1987,243265.0,
TLS,1987,686475.0,
TGO,1987,3471738.0,
TON,1987,94318.0,
TTO,1987,1194532.0,
TUN,1987,7700733.0,
TUR,1987,51100930.0,618.141
TKM,1987,3407310.0,
TCA,1987,10717.0,
TUV,1987,8481.0,
VIR,1987,100901.0,
UGA,1987,15612754.0,
UKR,1987,51293000.0,
ARE,1987,1533526.0,149.518
GBR,1987,56802050.0,1558.289
USA,1987,242289000.0,8915.9
URY,1987,3049581.0,
UZB,1987,18976411.0,
VUT,1987,136075.0,
VEN,1987,18232733.0,302.3847
VNM,1987,63701974.0,
ESH,1987,,
YEM,1987,10322044.0,
ZMB,1987,7372835.0,
ZWE,1987,9527202.0,
AFG,1988,11618008.0,37.7013
ALB,1988,3142336.0,15.6877
DZA,1988,24443472.0,219.921
ASM,1988,44346.0,
AGO,1988,11068051.0,64.7743
ATA,1988,,
ATG,1988,61758.0,0.907007
ARG,1988,31668939.0,443.792
ARM,1988,3504667.0,
ABW,1988,61072.0,1.51893
AUS,1988,16532200.0,484.463
AUT,1988,7585317.0,247.8359
AZE,1988,7010027.0,
BHR,1988,465198.0,17.312
BGD,1988,98186350.0,148.232
BRB,1988,258970.0,3.65318
BLR,1988,10140000.0,
BEL,1988,9901664.0,307.2803
BLZ,1988,179023.0,0.698207
BEN,1988,4672844.0,10.0239
BMU,1988,58347.0,4.4118
BTN,1988,509532.0,1.15838
BOL,1988,6580318.0,25.9086
BIH,1988,4509462.0,
BWA,1988,1200073.0,9.140061
BRA,1988,143627505.0,1540.728
VGB,1988,16155.0,0.188978
BRN,1988,244405.0,17.6672
BGR,1988,8981446.0,91.721
BFA,1988,8356313.0,7.94388
BDI,1988,5168703.0,5.51854
CPV,1988,325744.0,0.858361
KHM,1988,8435909.0,13.9063
CMR,1988,11075423.0,38.8249
CAN,1988,26791747.0,877.788
CYM,1988,22775.0,1.23595
CAF,1988,2693974.0,
TCD,1988,5589624.0,5.80509
CHL,1988,12847712.0,102.332
CHN,1988,1101630000.0,1535.574
COL,1988,31822527.0,240.291
COM,1988,387964.0,1.13406
COG,1988,2231462.0,9.89813
COD,1988,32443784.0,58.035
COK,1988,,
CRI,1988,2960932.0,25.2381
HRV,1988,4755207.0,
CUB,1988,10397519.0,88.3725
CYP,1988,736476.0,
CZE,1988,10355276.0,
CIV,1988,11094740.0,54.7825
DNK,1988,5129516.0,185.1757
DJI,1988,528993.0,
DMA,1988,71212.0,0.488323
DOM,1988,6863438.0,41.5729
ECU,1988,9755576.0,76.1789
EGY,1988,53399243.0,337.123
SLV,1988,5133273.0,21.2686
GNQ,1988,394973.0,0.381498
ERI,1988,2185607.0,
EST,1988,1561900.0,
SWZ,1988,773774.0,3.25545
ETH,1988,44757205.0,32.775
FLK,1988,,
FRO,1988,46833.0,
FJI,1988,722924.0,4.20218
FIN,1988,4946481.0,149.036
CSK,1988,,
SCG,1988,,
SUN,1988,,
YUG,1988,,
FRA,1988,57627106.0,1722.275
GUF,1988,,
PYF,1988,191260.0,
GAB,1988,898472.0,14.3271
GEO,1988,4790700.0,
DEU,1988,78144619.0,
GHA,1988,13947047.0,35.54897
GIB,1988,29164.0,
GRC,1988,10036983.0,226.1351
GRL,1988,54800.0,2.93043
GRD,1988,98126.0,0.698436
GLP,1988,370913.0,3.27872
GUM,1988,124674.0,
GTM,1988,8566331.0,49.5582
GIN,1988,5982484.0,7.69126
GNB,1988,933046.0,1.68547
GUY,1988,750641.0,2.35354
HTI,1988,6758222.0,25.9315
HND,1988,4677023.0,17.1267
HKG,1988,5627600.0,152.563
HUN,1988,10596487.0,
ISL,1988,249740.0,8.23798
IND,1988,837468938.0,1414.717
IDN,1988,174975953.0,665.116
IRN,1988,53077312.0,388.322
IRQ,1988,16612319.0,158.42
IRL,1988,3524949.0,78.4536
ISR,1988,4442000.0,95.3427
ITA,1988,56629288.0,1820.568
JAM,1988,2389415.0,17.9489
JPN,1988,122578000.0,3746.915
JOR,1988,3256552.0,
KAZ,1988,16205998.0,
KEN,1988,22153685.0,70.646
KIR,1988,69087.0,0.136654
KWT,1988,2034850.0,59.6724
KGZ,1988,4218400.0,
LAO,1988,4020817.0,6.47244
LVA,1988,2653434.0,
LBN,1988,2684682.0,26.945
LSO,1988,1630993.0,2.27744
LBR,1988,2134105.0,8.12553
LBY,1988,4220451.0,95.4225
LTU,1988,3655049.0,
LUX,1988,373450.0,20.8978
MAC,1988,320774.0,14.4018
MDG,1988,10952396.0,20.0256
MWI,1988,8636686.0,8.27074
MYS,1988,17022470.0,156.928
MDV,1988,209787.0,1.48965
MLI,1988,8171525.0,9.17424
MLT,1988,347325.0,5.37573
MTQ,1988,351708.0,3.10389
MRT,1988,1930427.0,7.51426
MUS,1988,1043239.0,7.28446
MEX,1988,80788725.0,1082.143
FSM,1988,91984.0,
MDA,1988,2940177.0,
MNG,1988,2089709.0,8.68915
MNE,1988,607413.0,
MSR,1988,,
MAR,1988,23903592.0,89.551
MOZ,1988,12758003.0,5.57163
NAM,1988,1336545.0,
NRU,1988,9058.0,
NPL,1988,18020755.0,25.7862
NLD,1988,14760094.0,477.367
ANT,1988,148353.0,2.23597
NCL,1988,163650.0,
NZL,1988,3283400.0,81.9072
NIC,1988,3995529.0,
NER,1988,7548429.0,9.1657
NGA,1988,90395278.0,268.3349
NIU,1988,,
PRK,1988,19708316.0,52.4183
MKD,1988,1995508.0,
MNP,1988,40294.0,
NOR,1988,4209488.0,166.4435
OMN,1988,1678119.0,44.8428
PAK,1988,101389603.0,289.756
PSE,1988,,
PAN,1988,2368556.0,20.8296
PNG,1988,4399320.0,9.7531
PRY,1988,4001678.0,31.3444
PER,1988,21153462.0,134.483
PHL,1988,58794999.0,234.5483
POL,1988,37824487.0,
PRT,1988,10019610.0,196.7921
PRI,1988,3473898.0,44.9394
QAT,1988,443611.0,23.712
REU,1988,588985.0,8.77274
ROU,1988,23057662.0,322.5307
RUS,1988,146857000.0,
RWA,1988,7088194.0,6.25411
KNA,1988,40633.0,0.505503
LCA,1988,133364.0,1.33961
SPM,1988,,
VCT,1988,106533.0,0.631229
WSM,1988,161369.0,0.503693
STP,1988,113288.0,0.386515
SAU,1988,15070082.0,645.48
SEN,1988,7086624.0,17.7456
